[07.18.2022 16:24:52 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:24:52 | INFO]: sqlite connection is closed
[07.18.2022 16:24:52 | INFO]: https://web.telegram.org/k/#@webpack_ru
[07.18.2022 16:24:52 | INFO]: Пользователь есть в базе
[07.18.2022 16:27:46 | INFO]: База данных создана и успешно подключена к SQLite
[07.18.2022 16:27:46 | INFO]: sqlite connection is closed
[07.18.2022 16:28:28 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:28:28 | INFO]: sqlite connection is closed
[07.18.2022 16:28:28 | INFO]: https://web.telegram.org/k/#@mulfyx
[07.18.2022 16:28:28 | INFO]: Пользователь есть в базе
[07.18.2022 16:28:30 | INFO]: Пауза
[07.18.2022 16:28:34 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:28:34 | INFO]: sqlite connection is closed
[07.18.2022 16:28:34 | INFO]: https://web.telegram.org/k/#@apollostrong
[07.18.2022 16:28:34 | INFO]: Пользователь есть в базе
[07.18.2022 16:28:41 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:28:41 | INFO]: sqlite connection is closed
[07.18.2022 16:28:41 | INFO]: https://web.telegram.org/k/#@SergioZhidkov
[07.18.2022 16:28:41 | INFO]: Пользователь есть в базе
[07.18.2022 16:28:43 | INFO]: Пауза
[07.18.2022 16:28:47 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:28:47 | INFO]: sqlite connection is closed
[07.18.2022 16:28:47 | INFO]: https://web.telegram.org/k/#@RewriteH
[07.18.2022 16:28:47 | INFO]: Пользователь есть в базе
[07.18.2022 16:28:54 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:28:54 | INFO]: sqlite connection is closed
[07.18.2022 16:28:54 | INFO]: https://web.telegram.org/k/#@sanch941
[07.18.2022 16:28:54 | INFO]: Пользователь есть в базе
[07.18.2022 16:28:56 | INFO]: Пауза
[07.18.2022 16:29:01 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:29:01 | INFO]: sqlite connection is closed
[07.18.2022 16:29:01 | INFO]: https://web.telegram.org/k/#@future_undefined
[07.18.2022 16:29:01 | INFO]: Пользователь есть в базе
[07.18.2022 16:29:07 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:29:07 | INFO]: sqlite connection is closed
[07.18.2022 16:29:07 | INFO]: https://web.telegram.org/k/#@oxios
[07.18.2022 16:29:07 | INFO]: Пользователь есть в базе
[07.18.2022 16:29:09 | INFO]: Пауза
[07.18.2022 16:29:14 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:29:14 | INFO]: sqlite connection is closed
[07.18.2022 16:29:14 | INFO]: https://web.telegram.org/k/#@php_cat_com
[07.18.2022 16:29:14 | INFO]: Пользователь есть в базе
[07.18.2022 16:29:20 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:29:20 | INFO]: sqlite connection is closed
[07.18.2022 16:29:20 | INFO]: https://web.telegram.org/k/#412245982
[07.18.2022 16:29:20 | INFO]: Пользователь есть в базе
[07.18.2022 16:29:22 | INFO]: Пауза
[07.18.2022 16:29:27 | INFO]: ['https://web.telegram.org/k/#@apollostrong', 'https://web.telegram.org/k/#@webpack_ru', 'https://web.telegram.org/k/#@RewriteH', 'https://web.telegram.org/k/#@sanch941', 'https://web.telegram.org/k/#@Baxxterkhv', 'https://web.telegram.org/k/#@romanm2000', 'https://web.telegram.org/k/#@mulfyx', 'https://web.telegram.org/k/#@SergioZhidkov', 'https://web.telegram.org/k/#@future_undefined', 'https://web.telegram.org/k/#@oxios', 'https://web.telegram.org/k/#@php_cat_com', 'https://web.telegram.org/k/#@jack_daniels_78', 'https://web.telegram.org/k/#@eldarda', 'https://web.telegram.org/k/#412245982']
[07.18.2022 16:29:27 | INFO]: sqlite connection is closed
[07.18.2022 16:29:27 | INFO]: https://web.telegram.org/k/#@eldarda
[07.18.2022 16:29:27 | INFO]: Пользователь есть в базе
